,URN,Postcode,YEAR,Grades_scaled
897,103564,B151RX,2016,-2.218642051259993
898,103534,B218HH,2016,0.24245180996878468
901,138586,B192LF,2016,-1.2609050533761528
904,142338,B339BF,2016,0.5384796093146991
905,131164,B139BB,2016,-0.19288318906932464
906,137034,B210HN,2016,0.40497687627634577
907,134571,B111PL,2016,-0.13483852253091005
908,138141,B422PY,2016,-1.88778745199103
909,103501,B130SF,2016,-0.5817824548767022
911,139047,B321RJ,2016,0.20762501004573586
912,103513,B262HX,2016,0.07992674366122404
914,103509,B192EP,2016,-0.053575989377129735
915,137346,B323AE,2016,0.12636247689195554
916,137046,B324BT,2016,-0.25673232226158077
918,137047,B219AR,2016,0.4281947428917115
919,137045,B147QJ,2016,2.1637302723903074
920,138281,B237AT,2016,0.021882077122809467
921,139841,B203DP,2016,-0.18127425576164155
922,103632,B303QA,2016,0.4688260094686015
924,139048,B357NL,2016,0.3759545430071385
925,137578,B389DE,2016,1.4439764073139663
928,139888,B82AS,2016,-1.9574410518371277
929,139157,B178BJ,2016,0.12636247689195554
931,103493,B94TR,2016,0.5733064092377479
932,136123,B100BP,2016,-1.4814747862221282
933,103498,B297PH,2016,0.7358314755453086
934,103514,B130TW,2016,-0.26253678891542187
936,103497,B138QB,2016,1.3278870742371374
937,136152,B262RZ,2016,-1.5337149861067012
938,136944,B47QD,2016,-0.03035812276176357
939,136032,B440HF,2016,0.6313510757761626
940,137053,B721RB,2016,0.5210662093531749
941,138136,B744RZ,2016,0.120558010238114
942,103494,B301UL,2016,-1.7658936522603597
943,103548,B109RX,2016,0.40497687627634577
944,103563,B459NY,2016,0.5675019425839064
945,103550,B448NU,2016,-0.9648772540302384
946,135907,B74QR,2016,0.4281947428917115
947,133306,B94US,2016,0.2772786098918335
948,103549,B219ET,2016,0.0741222770073825
949,103529,B450EU,2016,0.42239027623786995
951,103483,B368EY,2016,0.3933679429686627
952,103486,B130QP,2016,0.5268706760070161
953,103605,B138QB,2016,0.17860267677652858
954,132743,B185PB,2016,0.37015007635329694
955,138137,B237JH,2016,0.2888875431995166
956,135561,B237RJ,2016,0.6139376758146379
957,103500,B314BS,2016,0.021882077122809467
959,135422,B187RL,2016,-2.1141616514908472
961,103614,B422PY,2016,-0.2799501888769465
963,103538,B100AX,2016,0.027686543776651005
965,103585,B152UB,2016,-2.1257705847985298
966,103567,B153TS,2016,-0.39023505529993413
967,103576,B236QL,2016,-0.39023505529993413
968,103591,B66JU,2016,0.6429600090838452
969,103606,B179TS,2016,0.8867476085451865
970,137560,B129AN,2016,0.03349101043049214
971,135406,B94HN,2016,-0.14644745583859273
972,143413,B248RE,2016,-0.1754697891078
973,135911,B294HE,2016,0.027686543776651005
974,134982,B237PG,2016,0.3759545430071385
976,103560,B147EG,2016,0.2772786098918335
977,103587,B153AU,2016,-1.9458321185294447
978,103586,B100LL,2016,0.49784834273780876
980,141835,B388AP,2016,-0.7385030545304215
981,136589,B323QJ,2016,1.0899039414296376
982,135970,B120YH,2016,0.5384796093146991
983,142219,B95QA,2016,0.5384796093146991
985,138200,B31SJ,2016,0.48623940943012606
986,140382,B94BS,2016,0.37015007635329694
988,103611,B368AF,2016,0.5210662093531749
991,137988,B742NH,2016,-1.0577487204917018
992,141668,B95RX,2016,-2.1664018513754204
994,137044,B147QJ,2016,-0.8255700543380434
996,140524,B761QT,2016,0.07992674366122404
997,135688,B100NR,2016,-2.1257705847985298
999,139788,B95SX,2016,0.027686543776651005
1000,103610,B330DL,2016,0.7532448755068332
1002,137272,CV12BA,2016,0.3759545430071385
1003,103747,CV31FQ,2016,0.6661778756992114
1007,134533,CV78AZ,2016,0.010273143815126387
1009,103732,CV66BB,2016,-0.3728216553384099
1010,103750,CV36AQ,2016,-0.08840278930017814
1011,137209,CV49PW,2016,-2.3289269176829808
1012,139292,CV25BD,2016,0.8519208086221377
1014,137225,CV48DY,2016,0.474630476122443
1015,136963,CV36EA,2016,0.48043494277628457
1019,136126,CV15LY,2016,0.4572170761609188
1020,131574,CV47AB,2016,0.13797141019963863
1021,135335,CV22RH,2016,0.17279821012268745
1022,141376,CV32QD,2016,1.827071206467503
1023,142960,CV23JS,2016,1.9895962727750636
1024,103751,CV14AU,2016,0.3933679429686627
1025,140961,CV48DY,2016,-0.059380456030970856
1026,136840,CV34BD,2016,1.9605739395058563
1028,141992,CV22AJ,2016,0.7880716754298817
1030,103743,CV62FR,2016,-2.218642051259993
1031,103728,CV24JW,2016,0.14377587685348017
1032,142339,CV14BU,2016,1.4962166071985397
1034,103854,DY69XE,2016,2.2043615389671976
1035,140126,DY13BY,2016,0.625546609122321
1036,137571,DY97ND,2016,0.48043494277628457
1037,103867,DY13JE,2016,-0.36701718868456834
1038,137705,DY31BP,2016,0.6023287425069552
1039,137773,DY67AD,2016,0.29469200985335775
1040,141712,DY83NQ,2016,0.24245180996878468
1041,103858,DY85SP,2016,-2.154792918067737
1042,103881,B629DR,2016,-1.9400276518756034
1043,139872,DY81JX,2016,0.5384796093146991
1046,136618,B634BB,2016,0.35854114304561385
1047,137812,B633SL,2016,0.3063009431610408
1048,137390,DY12DU,2016,0.19601607673805319
1049,141325,DY68QG,2016,0.2888875431995166
1050,103870,DY81QX,2016,-0.03616258941560511
1053,103859,DY97HS,2016,0.3817590096609796
1054,103882,WV148XJ,2016,-2.3173179843752982
1055,103878,DY68QN,2016,0.3991724096225042
1058,141570,DY32JH,2016,-1.6498043191835303
1060,103876,DY82EA,2016,0.2888875431995166
1061,103853,DY52NU,2016,0.7706582754683574
1063,103861,B628PJ,2016,0.3991724096225042
1064,103877,DY12DU,2016,-1.8587651187218233
1065,135599,DY40BZ,2016,0.7068091422761014
1066,104018,B677JG,2016,0.050904410392016756
1067,135449,B437SD,2016,0.21923394335341895
1068,134993,B714LG,2016,1.4091496073909178
1069,137673,B646QU,2016,0.48623940943012606
1070,104019,B659AN,2016,0.3469322097379312
1071,104024,WS140LB,2016,-2.3173179843752982
1072,139043,B689PA,2016,-0.6572405213766412
1073,136616,WS109QU,2016,0.2888875431995166
1076,139328,DY47NR,2016,0.6835912756607355
1077,104020,WS109QS,2016,0.3991724096225042
1079,136091,B712BX,2016,-0.18127425576164155
1080,135518,DY49ER,2016,0.4572170761609188
1085,135234,B709UW,2016,0.3991724096225042
1086,137701,B688NE,2016,0.09734014362274825
1087,141813,B708DJ,2016,0.3991724096225042
1088,135170,B664ND,2016,-2.212837584606152
1090,132233,B659AN,2016,0.19601607673805319
1091,136333,B930PT,2016,0.31210540981488233
1092,104123,B913EN,2016,0.6023287425069552
1093,104124,B913DJ,2016,-2.3289269176829808
1094,135684,B376NU,2016,-2.2302509845676766
1095,137007,B927ER,2016,-2.253468851183042
1096,104118,B360UE,2016,0.28308307654567505
1097,104119,B913NZ,2016,-2.0270946516832256
1098,141171,B369LF,2016,1.5948925403138445
1099,136994,B911SN,2016,0.06831781035354097
1100,137008,B912HW,2016,1.2640379410448814
1102,136347,B375GA,2016,-0.024553656107922442
1104,135971,B369HF,2016,0.9505967417374427
1107,129342,B375JS,2016,-1.9284187185679205
1110,104130,B902AZ,2016,0.3179098764687239
1112,136909,CV77FW,2016,0.24245180996878468
1114,136310,B913PD,2016,0.8054850753914062
1115,137274,WS27NR,2016,0.120558010238114
1116,136777,WS42AE,2016,0.5094572760454918
1117,137706,WV124BD,2016,0.10894907693043134
1118,104271,WS20JH,2016,0.8751386752375035
1119,104259,WV147BL,2016,0.5094572760454918
1120,138374,WS29UA,2016,0.35854114304561385
1121,136620,WS99PA,2016,0.08573121031506559
1122,133697,WS33LX,2016,-0.04196705606944665
1123,137974,WS90BG,2016,-0.23931892230005614
1124,132750,WS14JJ,2016,1.0376637415450645
1125,104255,WS90RN,2016,0.09153567696890672
1126,135769,WS41BW,2016,0.6429600090838452
1127,104267,WS14AB,2016,0.6197421424684795
1129,104269,WS32ED,2016,0.4630215428147603
1131,137830,WS54PG,2016,0.0741222770073825
1133,104266,WS12QG,2016,0.5616974759300649
1134,142594,WV124QZ,2016,0.3643456096994554
1136,136773,WS12PG,2016,-0.0651849226848124
1138,139789,WS11RL,2016,0.37015007635329694
1139,135483,WS27AN,2016,0.03349101043049214
1141,135956,WS108QJ,2016,0.2772786098918335
1142,136885,WS90RF,2016,-0.15805638914627582
1143,137707,B742EX,2016,-0.007140256146397822
1144,140798,WV60BY,2016,-0.4018439886076172
1145,139891,WV39DU,2016,-0.2973635888384707
1147,104395,WV45DG,2016,0.3179098764687239
1148,104411,WV39RB,2016,-0.19868765572316618
1150,138098,WV146LU,2016,-0.1870787224154831
1151,140586,WV38HU,2016,0.016077610468967926
1152,140160,WV100JR,2016,-1.3769943864529819
1153,137730,WV111RD,2016,-2.2824911844522493
1154,104387,WV12BH,2016,-2.1722063180292617
1156,138852,WV39DU,2016,-0.1754697891078
1158,104390,WV112QE,2016,-0.15805638914627582
1159,104412,WV44NT,2016,-1.974854451798652
1160,141802,WV108BL,2016,0.37015007635329694
1161,104397,WV108BY,2016,0.3353232764302481
1164,143101,WV30EG,2016,0.3353232764302481
1165,142086,WV60UB,2016,-2.201228651298469
1167,136182,WV106SE,2016,0.23084287666110204
1168,131547,WV68XG,2016,1.4033451407370767
1170,139138,WV81RT,2016,0.5675019425839064
1172,141245,WV113ES,2016,-2.241859917875359
1173,135983,WV140LN,2016,0.3643456096994554
1176,135481,L352XG,2016,0.28308307654567505
1177,135479,L338XF,2016,0.3817590096609796
1178,142798,L343NB,2016,0.5268706760070161
1179,104498,L367TA,2016,-0.1870787224154831
1182,139614,L261UU,2016,0.1669937434688459
1183,140001,L329PP,2016,0.24245180996878468
1184,140412,L366DG,2016,0.5094572760454918
1185,141033,L260TY,2016,-0.024553656107922442
1188,104742,L147NX,2016,0.625546609122321
1189,104712,L257TN,2016,0.5675019425839064
1190,104698,L183HS,2016,0.010273143815126387
1198,138696,L137HQ,2016,-0.16386085580011733
1199,139589,L10BS,2016,0.24825627662262623
1200,134658,L165EY,2016,-0.03616258941560511
1201,130961,L121LH,2016,0.474630476122443
1202,136119,L195NY,2016,0.20762501004573586
1204,104703,L156UZ,2016,0.8403118753144551
1208,138878,L154LP,2016,-0.552760121607495
1210,137916,L159EE,2016,-0.8081566543765191
1211,136735,L121LF,2016,0.7996806087375647
1212,104739,L256JA,2016,0.18440714343037012
1213,104700,L252RW,2016,-2.1954241846446276
1214,104705,L76HQ,2016,0.004468677161284846
1215,104713,L129HJ,2016,0.120558010238114
1216,104692,L101LB,2016,0.16118927681500436
1218,133441,L96AD,2016,0.25406074327646777
1219,138183,L173AA,2016,0.42239027623786995
1220,135174,L83TF,2016,-1.5163015861451767
1221,132119,L174LE,2016,0.016077610468967926
1222,136409,L114SG,2016,0.7010046756222598
1223,144493,L67UR,2016,0.9331833417759181
1224,104736,L256EE,2016,0.21923394335341895
1228,104706,L55AF,2016,-2.2824911844522493
1229,138850,L176AB,2016,0.3817590096609796
1230,104696,L135UQ,2016,-0.4018439886076172
1232,131065,L50SQ,2016,-0.22190552233853192
1233,137675,L89SJ,2016,0.9331833417759181
1234,139588,L10BS,2016,0.2772786098918335
1235,104833,WA119BB,2016,-2.2650777844907246
1236,104829,WA106PN,2016,0.7242225422376259
1238,136141,WA95AU,2016,0.6661778756992114
1239,104837,L356NE,2016,0.5558930092762233
1240,104834,WA104QH,2016,-2.259273317836884
1248,104839,WN57TT,2016,-0.012944722800239363
1282,104962,L234UL,2016,-0.21029658903084883
1286,105107,CH628EH,2016,-0.42506185522298295
1290,136411,CH434UY,2016,0.5326751426608576
1297,105123,CH432JD,2016,0.41078134293018687
1298,135877,CH431TY,2016,0.8519208086221377
1300,137171,CH633AF,2016,0.0741222770073825
1303,138853,CH497NG,2016,-2.2824911844522493
1304,139144,CH488GG,2016,-0.018749189454080904
1305,137243,CH485DP,2016,0.4572170761609188
1307,139031,CH637LF,2016,0.03349101043049214
1308,137815,CH443HS,2016,0.27147414323799196
1309,138355,CH486EQ,2016,-2.3289269176829808
1311,105103,CH458PJ,2016,0.38756347631482113
1312,127715,CH437QT,2016,0.677786809006894
1313,136780,CH431UQ,2016,-0.07098938933865394
1315,137130,CH426RR,2016,-0.7733298544534704
1316,105262,BL66HW,2016,-2.2941001177599323
1317,105271,BL14PA,2016,0.1669937434688459
1318,135770,BL33HH,2016,-1.3595809864914574
1319,134646,BL34NG,2016,-1.7949159855295669
1320,141941,BL35AG,2016,0.29469200985335775
1322,105267,BL23BP,2016,-0.4076484552614583
1323,105269,BL14JU,2016,0.5733064092377479
1324,105276,BL14PJ,2016,0.41078134293018687
1327,105264,BL16PQ,2016,0.16118927681500436
1329,142296,BL31BT,2016,0.28308307654567505
1330,105261,BL67RU,2016,-0.12322958922322698
1331,136135,BL48HY,2016,-0.10581618926170276
1333,105272,BL14PB,2016,0.1495803435073213
1334,142340,BL36TQ,2016,-2.20703311795231
1336,140500,BL16JS,2016,-0.07098938933865394
1338,105252,BL53BZ,2016,0.20762501004573586
1339,142766,BL66DE,2016,0.625546609122321
1340,105266,BL49RU,2016,0.20762501004573586
1341,105277,BL34TP,2016,0.7648538088145159
1343,130285,BL34HF,2016,1.0724905414681134
1344,142232,BL18SN,2016,-2.0619214516062736
1346,133285,BL18LX,2016,0.2772786098918335
1347,105257,BL40DH,2016,-0.326385922107678
1349,105373,BL90HN,2016,0.2772786098918335
1350,105362,M251JZ,2016,0.3179098764687239
1351,105365,BL90TS,2016,0.20182054339189473
1352,105360,M457PH,2016,-1.8761785186833473
1353,105374,BL90HH,2016,-0.5353467216459705
1354,105354,BL81RN,2016,-1.1099889203762747
1357,105364,BL97QT,2016,0.7648538088145159
1358,105355,BL99NH,2016,0.6835912756607355
1359,105358,M252BW,2016,0.637155542430004
1360,105363,BL98LP,2016,1.0782950081219544
1362,105372,BL84NG,2016,-0.012944722800239363
1364,105367,BL90TZ,2016,0.16118927681500436
1365,105378,M458PJ,2016,-0.15225192249243427
1368,105357,BL83LY,2016,-0.012944722800239363
1370,135875,M239BP,2016,0.880943141891345
1371,135948,M111JG,2016,0.16118927681500436
1375,131015,M84JY,2016,-0.07098938933865394
1379,137309,M85DY,2016,0.2250384100072605
1380,142762,M97SS,2016,0.1495803435073213
1381,131979,M168NH,2016,0.20762501004573586
1385,134224,M144PX,2016,0.7706582754683574
1387,136105,M408NT,2016,-0.755916454491946
1388,139456,M232YS,2016,0.3353232764302481
1389,105601,M24WG,2016,-2.2476643845292004
1391,138097,M187DT,2016,0.7706582754683574
1392,139148,M217SL,2016,-1.8645695853756643
1393,136174,M90WQ,2016,0.15538481016116282
1395,105588,M31SB,2016,-0.18127425576164155
1396,131880,M124WB,2016,0.07992674366122404
1398,141107,M45AW,2016,-1.9052008519525547
1399,140703,M191ER,2016,0.24825627662262623
1400,141392,M232SX,2016,0.32371434312256503
1401,105591,M130XT,2016,1.0957084080834791
1404,105581,M206BX,2016,-2.2360554512215174
1405,105592,M146HS,2016,0.5326751426608576
1406,105577,M400EW,2016,0.17860267677652858
1407,135874,M229RH,2016,-0.1870787224154831
1408,141264,M168GW,2016,-0.30316805549231224
1409,105574,M217SW,2016,0.45141260950707723
1410,105564,M188RL,2016,0.20182054339189473
1411,105595,M146BL,2016,0.28308307654567505
1412,137801,M156HP,2016,-1.6091730526066403
1413,141196,M191FS,2016,0.2772786098918335
1414,105614,M96GN,2016,0.03349101043049214
1416,105576,M90RP,2016,0.7706582754683574
1417,105560,M85UF,2016,-0.1870787224154831
1418,143260,M205PG,2016,0.3295188097764066
1419,105623,M217JJ,2016,0.49784834273780876
1421,135296,M168PR,2016,-0.14644745583859273
1422,144494,M113DS,2016,0.004468677161284846
1423,142224,M193AQ,2016,0.32371434312256503
1424,130318,M219FA,2016,0.12636247689195554
1425,141680,M98AE,2016,0.25406074327646777
1427,136027,OL84JZ,2016,0.5036528093916502
1429,137294,OL27HS,2016,0.48043494277628457
1430,105736,OL36BU,2016,1.333691540890979
1431,105735,M359HA,2016,-0.18127425576164155
1433,133368,M350DQ,2016,0.24245180996878468
1435,137039,OL83EP,2016,0.8519208086221377
1436,137822,OL96HR,2016,0.3817590096609796
1437,140542,OL96DE,2016,0.6197421424684795
1443,105745,OL84BX,2016,0.09734014362274825
1444,141248,OL90BN,2016,-0.007140256146397822
1449,105837,OL126LD,2016,0.14377587685348017
1450,143319,M242GT,2016,-0.4656931217998729
1452,105839,OL113LU,2016,0.6313510757761626
1453,134575,OL120HZ,2016,0.6603734090453698
1454,105855,OL114JQ,2016,0.5558930092762233
1455,140055,OL129RD,2016,-2.2708822511445663
1458,105840,OL115EF,2016,0.21923394335341895
1459,105844,M242GL,2016,0.2656696765841504
1460,140091,OL163DR,2016,0.2250384100072605
1461,105845,OL164RX,2016,0.6081332091607968
1462,135313,M246XN,2016,-0.001335789492556282
1463,105861,OL120PZ,2016,0.2772786098918335
1464,131726,OL102AA,2016,0.0741222770073825
1465,105834,OL102NT,2016,0.2656696765841504
1471,105976,M445ZR,2016,1.8793114063520755
1472,135661,M503UQ,2016,0.027686543776651005
1473,133351,M280SY,2016,0.056708877045858294
1475,135168,M72FD,2016,0.120558010238114
1476,105996,M74DA,2016,0.5500885426223822
1477,138418,M66QT,2016,0.16118927681500436
1478,141968,M74GB,2016,0.07992674366122404
1479,138698,M74FF,2016,0.8461163419682962
1481,135071,M307PQ,2016,-0.08840278930017814
1482,136987,M276JU,2016,-0.48891098841523883
1484,142010,M502UW,2016,-2.003876785067859
1485,131512,M68AA,2016,0.625546609122321
1488,105977,M270BH,2016,0.3004964765071993
1489,105975,M287JB,2016,0.3759545430071385
1492,105989,M279QP,2016,0.19601607673805319
1493,106011,M300RW,2016,0.5384796093146991
1494,105982,M309BP,2016,0.5384796093146991
1496,106143,SK63BU,2016,0.5500885426223822
1497,106156,SK27AF,2016,0.4572170761609188
1498,137843,SK87JY,2016,0.15538481016116282
1501,137923,SK75JX,2016,0.637155542430004
1502,106139,SK72JT,2016,0.7300270088914671
1503,142225,SK45HS,2016,1.0028369416220158
1504,106135,SK26BW,2016,0.5268706760070161
1505,137885,SK57HD,2016,0.004468677161284846
1506,106144,SK42QP,2016,-2.015485718375542
1508,142509,SK84QX,2016,1.8096578065059787
1509,106172,SK25DS,2016,0.637155542430004
1510,106133,SK43HP,2016,0.9157699418143939
1511,106157,SK86EF,2016,0.7648538088145159
1512,106162,SK81JE,2016,0.637155542430004
1515,131889,SK67HZ,2016,-0.24512338895389768
1517,106150,SK87AJ,2016,-0.7907432544149946
1518,106138,SK66LB,2016,-0.059380456030970856
1520,106151,SK86LA,2016,0.6429600090838452
1521,134064,SK81JE,2016,0.41078134293018687
1523,135262,SK30UP,2016,0.8925520751990281
1524,135864,M436QD,2016,-2.2941001177599323
1525,106271,M346AF,2016,-0.7036762546073727
1526,135122,M343NG,2016,0.20182054339189473
1527,106267,SK148LW,2016,0.056708877045858294
1528,106266,OL59DP,2016,-0.04196705606944665
1529,139294,SK153RR,2016,-0.04196705606944665
1530,106276,SK151SH,2016,0.5558930092762233
1531,106269,SK165BL,2016,0.24245180996878468
1533,106268,SK144SP,2016,0.11475354358427287
1534,106270,OL68BH,2016,-0.30316805549231224
1537,139735,SK165AP,2016,0.35854114304561385
1538,135508,OL68RF,2016,0.2772786098918335
1539,106280,OL68RF,2016,0.3991724096225042
1540,136593,M436AB,2016,0.10314461027658979
1543,137020,SK151LX,2016,-0.2799501888769465
1544,136273,M345NB,2016,-2.1722063180292617
1545,134283,SK145NJ,2016,-2.2476643845292004
1546,106365,M329PL,2016,0.7010046756222598
1547,134469,M169GN,2016,0.5268706760070161
1551,106372,M419PD,2016,0.5326751426608576
1552,106376,WA158HT,2016,0.06831781035354097
1553,106370,M320XA,2016,0.5384796093146991
1556,143104,WA144AJ,2016,0.40497687627634577
1557,136498,M333NH,2016,-0.16966532245395888
1558,136458,WA142RS,2016,0.34112774308408966
1559,138123,M335BP,2016,0.3933679429686627
1560,138124,M314BU,2016,0.4281947428917115
1561,138464,WA144AH,2016,-2.3115135177214565
1562,138614,WA158QW,2016,1.2582334743910397
1563,136377,WA157RH,2016,-2.0270946516832256
1564,142288,M335JX,2016,0.3527366763917723
1566,106167,M160EX,2016,0.23664734331494316
1567,136378,M416AP,2016,-0.16386085580011733
1568,106368,M328JB,2016,0.9912280083143327
1569,106375,M333JR,2016,1.8096578065059787
1570,137289,WA142NL,2016,0.8635297419298208
1575,106538,M297EE,2016,0.04509994373817521
1576,137448,M298JN,2016,1.8038533398521368
1578,138233,M460AY,2016,1.9954007394289046
1580,106525,WA33EL,2016,0.5036528093916502
1581,106529,WN68AB,2016,-2.3173179843752982
1583,106535,WN67RN,2016,0.2250384100072605
1585,135199,WN23TL,2016,1.1769709412372595
1587,131530,WN24XA,2016,0.40497687627634577
1589,138110,WN35NY,2016,0.7590493421606743
1590,106521,WN49TP,2016,-2.1257705847985298
1591,106528,WN24LG,2016,-0.2335144556462146
1592,138699,WN49PQ,2016,1.7574176066214053
1593,137783,WA31DU,2016,0.5210662093531749
